song_base,artist_canon,genius_id,genius_url,genius_path,genius_full_title,genius_primary_artist,genius_pageviews,genius_pyongs,genius_annotation_count,genius_lyrics_state,match_score,title_has_spanish_char,title_has_spanish_word,genius_has_spanish_translation_hint
up to something,metro boomin featuring travis scott and young thug,4077610.0,https://genius.com/Fms-rapper-up-to-something-remix-metro-boomin-ft-young-thug-and-travis-scott-lyrics,/Fms-rapper-up-to-something-remix-metro-boomin-ft-young-thug-and-travis-scott-lyrics,Up To Something Remix (Metro Boomin Ft. Young Thug & Travis Scott) by F.M.S (Rapper),F.M.S (Rapper),,,0.0,complete,0.7,False,True,False
the middle,"zedd, maren morris and grey",3756071.0,https://genius.com/Twisted-translations-google-translate-sings-the-middle-by-zedd-maren-morris-and-grey-lyrics,/Twisted-translations-google-translate-sings-the-middle-by-zedd-maren-morris-and-grey-lyrics,"Google Translate Sings: ""The Middle"" by Zedd, Maren Morris and Grey by Twisted Translations",Twisted Translations,,,0.0,complete,0.6115702479338843,False,True,False
drunk girl,chris janson,3192241.0,https://genius.com/Chris-janson-drunk-girl-lyrics,/Chris-janson-drunk-girl-lyrics,Drunk Girl by Chris Janson,Chris Janson,119234.0,,5.0,complete,1.0,False,False,False
waste it on me,steve aoki featuring bts,4041409.0,https://genius.com/Steve-aoki-waste-it-on-me-lyrics,/Steve-aoki-waste-it-on-me-lyrics,Waste It On Me by Steve Aoki (Ft. BTS),Steve Aoki,712061.0,,2.0,complete,0.78125,False,True,False
a million dreams,p!nk,4017395.0,https://genius.com/P-nk-a-million-dreams-lyrics,/P-nk-a-million-dreams-lyrics,A Million Dreams by P!nk,P!nk,85843.0,,1.0,complete,1.0,False,True,False
venom,eminem,3930594.0,https://genius.com/Eminem-venom-lyrics,/Eminem-venom-lyrics,Venom by Eminem,Eminem,3568567.0,,32.0,complete,1.0,False,False,False
new patek,lil uzi vert,3786667.0,https://genius.com/Lil-uzi-vert-new-patek-lyrics,/Lil-uzi-vert-new-patek-lyrics,New Patek by Lil Uzi Vert,Lil Uzi Vert,1313734.0,,29.0,complete,1.0,False,True,False
break up in the end,cole swindell,3543175.0,https://genius.com/Cole-swindell-break-up-in-the-end-lyrics,/Cole-swindell-break-up-in-the-end-lyrics,Break Up in the End by Cole Swindell,Cole Swindell,72618.0,,2.0,complete,1.0,False,False,False
kamikaze,lil mosey,3930348.0,https://genius.com/Lil-mosey-kamikaze-lyrics,/Lil-mosey-kamikaze-lyrics,Kamikaze by Lil Mosey,Lil Mosey,427095.0,,18.0,complete,1.0,False,True,False
drowns the whiskey,jason aldean featuring miranda lambert,3584416.0,https://genius.com/Jason-aldean-drowns-the-whiskey-lyrics,/Jason-aldean-drowns-the-whiskey-lyrics,Drowns the Whiskey by Jason Aldean (Ft. Miranda Lambert),Jason Aldean,42320.0,,1.0,complete,0.7045454545454546,False,False,False
no tears left to cry,ariana grande,3649172.0,https://genius.com/Ariana-grande-no-tears-left-to-cry-lyrics,/Ariana-grande-no-tears-left-to-cry-lyrics,no tears left to cry by Ariana Grande,Ariana Grande,3030659.0,,8.0,complete,1.0,False,True,False
jet lag,future and juice wrld featuring young scooter,,,,,,,,,,0.0,False,False,False
astronauts,future and juice wrld,4024978.0,https://genius.com/Future-and-juice-wrld-astronauts-lyrics,/Future-and-juice-wrld-astronauts-lyrics,Astronauts by Future & Juice WRLD,Future,90452.0,,14.0,complete,0.6938775510204082,False,False,False
suncity,khalid featuring empress of,,,,,,,,,,0.0,False,False,False
vertigo,khalid,4027736.0,https://genius.com/Khalid-vertigo-lyrics,/Khalid-vertigo-lyrics,Vertigo by Khalid,Khalid,216595.0,,5.0,complete,1.0,False,False,False
yacht club,lil yachty featuring juice wrld,4024075.0,https://genius.com/Lil-yachty-yacht-club-lyrics,/Lil-yachty-yacht-club-lyrics,Yacht Club by Lil Yachty (Ft. Juice WRLD),Lil Yachty,364935.0,,15.0,complete,0.6666666666666666,False,False,False
make it back,juice wrld,4019104.0,https://genius.com/Juice-wrld-make-it-back-lyrics,/Juice-wrld-make-it-back-lyrics,Make It Back by Juice WRLD,Juice WRLD,86792.0,,7.0,complete,1.0,False,False,False
kiss and make up,dua lipa and blackpink,,,,,,,,,,0.0,False,False,False
africa,weezer,3750380.0,https://genius.com/Weezer-africa-lyrics,/Weezer-africa-lyrics,Africa by Weezer,Weezer,56307.0,,1.0,complete,1.0,False,False,False
get dripped,lil yachty featuring playboi carti,4016545.0,https://genius.com/Lil-yachty-get-dripped-lyrics,/Lil-yachty-get-dripped-lyrics,Get Dripped by Lil Yachty (Ft. Playboi Carti),Lil Yachty,205250.0,,19.0,complete,0.6470588235294118,False,False,False
meant to be,bebe rexha and florida georgia line,4864749.0,https://genius.com/Florida-georgia-line-meant-to-be-acoustic-lyrics,/Florida-georgia-line-meant-to-be-acoustic-lyrics,Meant to Be (Acoustic) by Florida Georgia Line (Ft. Bebe Rexha),Florida Georgia Line,,,0.0,complete,0.7727272727272727,False,False,False
flip the switch,quavo featuring drake,4014123.0,https://genius.com/Quavo-flip-the-switch-lyrics,/Quavo-flip-the-switch-lyrics,FLIP THE SWITCH by Quavo (Ft. Drake),Quavo,223430.0,,12.0,complete,0.7241379310344828,False,False,False
simple,florida georgia line,3756605.0,https://genius.com/Florida-georgia-line-simple-lyrics,/Florida-georgia-line-simple-lyrics,Simple by Florida Georgia Line,Florida Georgia Line,119099.0,,0.0,complete,1.0,False,False,False
pass out,quavo featuring 21 savage,,,,,,,,,,0.0,False,False,False
medicine,queen naija,3405486.0,https://genius.com/Queen-naija-medicine-lyrics,/Queen-naija-medicine-lyrics,Medicine by Queen Naija,Queen Naija,1944252.0,,20.0,complete,1.0,False,False,False
biggest alley oop,quavo,4014113.0,https://genius.com/Quavo-biggest-alley-oop-lyrics,/Quavo-biggest-alley-oop-lyrics,BIGGEST ALLEY OOP by Quavo,Quavo,104822.0,,15.0,complete,1.0,False,False,False
rerun,quavo featuring travis scott,,,,,,,,,,0.0,False,False,False
don't cry,lil wayne featuring xxxtentacion,,,,,,,,,,0.0,False,False,False
huncho dreams,quavo,4014122.0,https://genius.com/Quavo-huncho-dreams-lyrics,/Quavo-huncho-dreams-lyrics,HUNCHO DREAMS by Quavo,Quavo,233132.0,,19.0,complete,1.0,False,False,False
chanel,young thug featuring gunna and lil baby,,,,,,,,,,0.0,False,False,False
thunderclouds,"labrinth, sia and diplo present... lsd",,,,,,,,,,0.0,False,False,False
sunrise sunburn sunset,luke bryan,3262988.0,https://genius.com/Luke-bryan-sunrise-sunburn-sunset-lyrics,/Luke-bryan-sunrise-sunburn-sunset-lyrics,"Sunrise, Sunburn, Sunset by Luke Bryan",Luke Bryan,23102.0,,1.0,complete,1.0,False,False,False
if i'm lyin i'm flyin,kodak black,3985221.0,https://genius.com/Kodak-black-if-im-lyin-im-flyin-lyrics,/Kodak-black-if-im-lyin-im-flyin-lyrics,"If I'm Lyin, I'm Flyin by Kodak Black",Kodak Black,207359.0,,11.0,complete,0.96875,False,False,False
lose it,quavo featuring lil baby,,,,,,,,,,0.0,False,False,False
off white vlone,lil baby and gunna featuring lil durk and nav,,,,,,,,,,0.0,False,False,False
business is business,lil baby and gunna,3998571.0,https://genius.com/Lil-baby-and-gunna-business-is-business-lyrics,/Lil-baby-and-gunna-business-is-business-lyrics,Business Is Business by Lil Baby & Gunna,Lil Baby,146513.0,,13.0,complete,0.8529411764705882,False,True,False
is that alright,lady gaga,3929336.0,https://genius.com/Lady-gaga-is-that-alright-lyrics,/Lady-gaga-is-that-alright-lyrics,Is That Alright? by Lady Gaga,Lady Gaga,210226.0,,2.0,complete,1.0,False,False,False
let it fly,lil wayne featuring travis scott,3985354.0,https://genius.com/Lil-wayne-let-it-fly-lyrics,/Lil-wayne-let-it-fly-lyrics,Let It Fly by Lil Wayne (Ft. Travis Scott),Lil Wayne,477788.0,,22.0,complete,0.6349206349206349,False,False,False
dedicate,lil wayne,3985350.0,https://genius.com/Lil-wayne-dedicate-lyrics,/Lil-wayne-dedicate-lyrics,Dedicate by Lil Wayne,Lil Wayne,547125.0,,29.0,complete,1.0,False,True,False
jumpsuit,twenty one pilots,3812443.0,https://genius.com/Twenty-one-pilots-jumpsuit-lyrics,/Twenty-one-pilots-jumpsuit-lyrics,Jumpsuit by twenty one pilots,twenty one pilots,636129.0,,7.0,complete,1.0,False,False,False
belly,lil baby and gunna,3934450.0,https://genius.com/Lil-baby-and-gunna-belly-lyrics,/Lil-baby-and-gunna-belly-lyrics,Belly by Lil Baby & Gunna,Lil Baby,121907.0,,25.0,complete,0.7368421052631579,False,False,False
my blood,twenty one pilots,3886312.0,https://genius.com/Twenty-one-pilots-my-blood-lyrics,/Twenty-one-pilots-my-blood-lyrics,My Blood by twenty one pilots,twenty one pilots,894059.0,,8.0,complete,1.0,False,False,False
the way i am,charlie puth,3598344.0,https://genius.com/Charlie-puth-the-way-i-am-lyrics,/Charlie-puth-the-way-i-am-lyrics,The Way I Am by Charlie Puth,Charlie Puth,353554.0,,11.0,complete,1.0,False,False,False
can't be broken,lil wayne,3985357.0,https://genius.com/Lil-wayne-cant-be-broken-lyrics,/Lil-wayne-cant-be-broken-lyrics,Can't Be Broken by Lil Wayne,Lil Wayne,466410.0,,21.0,complete,0.9795918367346939,False,False,False
maybe it's time,bradley cooper,3929322.0,https://genius.com/Bradley-cooper-maybe-its-time-lyrics,/Bradley-cooper-maybe-its-time-lyrics,Maybe It's Time by Bradley Cooper,Bradley Cooper,245166.0,,3.0,complete,0.9830508474576272,False,False,False
nico and the niners,twenty one pilots,3812599.0,https://genius.com/Twenty-one-pilots-nico-and-the-niners-lyrics,/Twenty-one-pilots-nico-and-the-niners-lyrics,Nico And The Niners by twenty one pilots,twenty one pilots,1177546.0,,12.0,complete,1.0,False,False,False
deep end,lil baby,3998519.0,https://genius.com/Lil-baby-deep-end-lyrics,/Lil-baby-deep-end-lyrics,Deep End by Lil Baby,Lil Baby,137111.0,,3.0,complete,1.0,False,False,False
i am,lil baby and gunna,,,,,,,,,,0.0,False,False,False
what about me,lil wayne featuring sosamann,3985359.0,https://genius.com/Lil-wayne-what-about-me-lyrics,/Lil-wayne-what-about-me-lyrics,What About Me by Lil Wayne (Ft. Sosamann),Lil Wayne,219105.0,,1.0,complete,0.7076923076923077,False,False,False
dark side of the moon,lil wayne featuring nicki minaj,3985346.0,https://genius.com/Lil-wayne-dark-side-of-the-moon-lyrics,/Lil-wayne-dark-side-of-the-moon-lyrics,Dark Side of the Moon by Lil Wayne (Ft. Nicki Minaj),Lil Wayne,335009.0,,10.0,complete,0.7380952380952381,False,False,False
famous,lil wayne featuring reginae carter,,,,,,,,,,0.0,False,False,False
dope n z,lil wayne featuring snoop dogg,,,,,,,,,,0.0,False,False,False
open letter,lil wayne,3985362.0,https://genius.com/Lil-wayne-open-letter-lyrics,/Lil-wayne-open-letter-lyrics,Open Letter by Lil Wayne,Lil Wayne,287753.0,,10.0,complete,1.0,False,True,False
problems,lil wayne,3985364.0,https://genius.com/Lil-wayne-problems-lyrics,/Lil-wayne-problems-lyrics,Problems by Lil Wayne,Lil Wayne,131161.0,,13.0,complete,1.0,False,False,False
hittas,lil wayne,3985365.0,https://genius.com/Lil-wayne-hittas-lyrics,/Lil-wayne-hittas-lyrics,Hittas by Lil Wayne,Lil Wayne,127308.0,,23.0,complete,1.0,False,False,False
open safe,lil wayne,3088538.0,https://genius.com/Lil-wayne-open-safe-lyrics,/Lil-wayne-open-safe-lyrics,Open Safe by Lil Wayne,Lil Wayne,112104.0,,20.0,complete,1.0,False,False,False
took his time,lil wayne,3985368.0,https://genius.com/Lil-wayne-took-his-time-lyrics,/Lil-wayne-took-his-time-lyrics,Took His Time by Lil Wayne,Lil Wayne,120645.0,,8.0,complete,1.0,False,False,False
mess,lil wayne,3985375.0,https://genius.com/Lil-wayne-mess-lyrics,/Lil-wayne-mess-lyrics,Mess by Lil Wayne,Lil Wayne,163186.0,,9.0,complete,1.0,False,False,False
let it all work out,lil wayne,3955639.0,https://genius.com/Lil-wayne-let-it-all-work-out-lyrics,/Lil-wayne-let-it-all-work-out-lyrics,Let It All Work Out by Lil Wayne,Lil Wayne,492275.0,,16.0,complete,1.0,False,False,False
start this s t off right,lil wayne featuring ashanti and mack maine,,,,,,,,,,0.0,False,False,False
used 2,lil wayne,3985344.0,https://genius.com/Lil-wayne-used-2-lyrics,/Lil-wayne-used-2-lyrics,Used 2 by Lil Wayne,Lil Wayne,195214.0,,20.0,complete,1.0,False,False,False
rap devil,machine gun kelly,3937522.0,https://genius.com/Mgk-rap-devil-lyrics,/Mgk-rap-devil-lyrics,RAP DEVIL by mgk,mgk,3464990.0,,55.0,complete,0.65,False,False,False
demon,lil wayne,3985377.0,https://genius.com/Lil-wayne-demon-lyrics,/Lil-wayne-demon-lyrics,Demon by Lil Wayne,Lil Wayne,142894.0,,5.0,complete,1.0,False,False,False
perfect strangers,lil wayne,3985373.0,https://genius.com/Lil-wayne-perfect-strangers-lyrics,/Lil-wayne-perfect-strangers-lyrics,Perfect Strangers by Lil Wayne,Lil Wayne,162374.0,,3.0,complete,1.0,False,False,False
dope new gospel,lil wayne featuring nivea,3985347.0,https://genius.com/Lil-wayne-dope-new-gospel-lyrics,/Lil-wayne-dope-new-gospel-lyrics,Dope New Gospel by Lil Wayne (Ft. Nivea),Lil Wayne,94095.0,,20.0,complete,0.7575757575757576,False,False,False
head above water,avril lavigne,3929687.0,https://genius.com/Avril-lavigne-head-above-water-lyrics,/Avril-lavigne-head-above-water-lyrics,Head Above Water by Avril Lavigne,Avril Lavigne,265183.0,,3.0,complete,1.0,False,True,False
perfect,ed sheeran,2953761.0,https://genius.com/Ed-sheeran-perfect-lyrics,/Ed-sheeran-perfect-lyrics,Perfect by Ed Sheeran,Ed Sheeran,7612800.0,,12.0,complete,1.0,False,False,False
nice for what,drake,3580132.0,https://genius.com/Drake-nice-for-what-lyrics,/Drake-nice-for-what-lyrics,Nice For What by Drake,Drake,3120325.0,,16.0,complete,1.0,False,False,False
god's plan,drake,3315890.0,https://genius.com/Drake-gods-plan-lyrics,/Drake-gods-plan-lyrics,God's Plan by Drake,Drake,9914923.0,,20.0,complete,0.967741935483871,False,False,False
barbie dreams,nicki minaj,3890626.0,https://genius.com/Nicki-minaj-barbie-dreams-lyrics,/Nicki-minaj-barbie-dreams-lyrics,Barbie Dreams by Nicki Minaj,Nicki Minaj,2863241.0,,45.0,complete,1.0,False,False,False
all girls are the same,juice wrld,3389874.0,https://genius.com/Juice-wrld-all-girls-are-the-same-lyrics,/Juice-wrld-all-girls-are-the-same-lyrics,All Girls Are the Same by Juice WRLD,Juice WRLD,2666916.0,,5.0,complete,1.0,False,False,False
fall,eminem,3930586.0,https://genius.com/Eminem-fall-lyrics,/Eminem-fall-lyrics,Fall by Eminem,Eminem,2906492.0,,35.0,complete,1.0,False,False,False
life changes,thomas rhett,3165498.0,https://genius.com/Thomas-rhett-life-changes-lyrics,/Thomas-rhett-life-changes-lyrics,Life Changes by Thomas Rhett,Thomas Rhett,150385.0,,7.0,complete,1.0,False,False,False
hooked,dylan scott,3139308.0,https://genius.com/Dylan-scott-hooked-lyrics,/Dylan-scott-hooked-lyrics,Hooked by Dylan Scott,Dylan Scott,25085.0,,1.0,complete,1.0,False,False,False
stargazing,travis scott,3648112.0,https://genius.com/Travis-scott-stargazing-lyrics,/Travis-scott-stargazing-lyrics,STARGAZING by Travis Scott,Travis Scott,2353363.0,,27.0,complete,1.0,False,False,False
lean wit me,juice wrld,3735927.0,https://genius.com/Juice-wrld-lean-wit-me-lyrics,/Juice-wrld-lean-wit-me-lyrics,Lean Wit Me by Juice WRLD,Juice WRLD,1190633.0,,17.0,complete,1.0,False,False,False
self care,mac miller,3835137.0,https://genius.com/Mac-miller-self-care-lyrics,/Mac-miller-self-care-lyrics,Self Care by Mac Miller,Mac Miller,1697986.0,,26.0,complete,1.0,False,False,False
otw,"khalid, ty dolla $ign and 6lack",,,,,,,,,,0.0,False,False,False
remind me to forget,kygo featuring miguel,3569771.0,https://genius.com/Miguel-and-kygo-remind-me-to-forget-lyrics,/Miguel-and-kygo-remind-me-to-forget-lyrics,Remind Me to Forget by Miguel & Kygo,Miguel,476915.0,,5.0,complete,0.7761194029850746,False,True,False
the ringer,eminem,3930546.0,https://genius.com/Eminem-the-ringer-lyrics,/Eminem-the-ringer-lyrics,The Ringer by Eminem,Eminem,4357758.0,,52.0,complete,1.0,False,False,False
apes t,the carters,,,,,,,,,,0.0,False,False,False
hopeless romantic,wiz khalifa featuring swae lee,3795443.0,https://genius.com/Wiz-khalifa-hopeless-romantic-lyrics,/Wiz-khalifa-hopeless-romantic-lyrics,Hopeless Romantic by Wiz Khalifa (Ft. Swae Lee),Wiz Khalifa,375449.0,,7.0,complete,0.7532467532467533,False,False,False
solo,clean bandit featuring demi lovato,,,,,,,,,,0.0,False,False,False
vaina loca,ozuna x manuel turizo,,,,,,,,,,0.0,False,False,False
pretty little fears,6lack featuring j. cole,3952630.0,https://genius.com/6lack-pretty-little-fears-lyrics,/6lack-pretty-little-fears-lyrics,Pretty Little Fears by 6LACK (Ft. J. Cole),6LACK,1857708.0,,20.0,complete,0.746268656716418,False,False,False
mercy,brett young,2999199.0,https://genius.com/Brett-young-mercy-lyrics,/Brett-young-mercy-lyrics,Mercy by Brett Young,Brett Young,236016.0,,0.0,complete,1.0,False,False,False
side effects,the chainsmokers featuring emily warren,3857798.0,https://genius.com/The-chainsmokers-side-effects-lyrics,/The-chainsmokers-side-effects-lyrics,Side Effects by The Chainsmokers (Ft. Emily Warren),The Chainsmokers,115916.0,,3.0,complete,0.7160493827160493,False,False,False
cry pretty,carrie underwood,3641706.0,https://genius.com/Carrie-underwood-cry-pretty-lyrics,/Carrie-underwood-cry-pretty-lyrics,Cry Pretty by Carrie Underwood,Carrie Underwood,163660.0,,2.0,complete,1.0,False,False,False
not alike,eminem featuring royce da 5'9,,,,,,,,,,0.0,False,False,False
kamikaze,eminem,3930564.0,https://genius.com/Eminem-kamikaze-lyrics,/Eminem-kamikaze-lyrics,Kamikaze by Eminem,Eminem,2305018.0,,32.0,complete,1.0,False,True,False
mine,bazzi,3277867.0,https://genius.com/Bazzi-mine-lyrics,/Bazzi-mine-lyrics,Mine by Bazzi,Bazzi,1885267.0,,13.0,complete,1.0,False,True,False
te bote,"casper magico, nio garcia, darell, nicky jam, ozuna and bad bunny",,,,,,,,,,0.0,False,False,False
hurt feelings,mac miller,3835465.0,https://genius.com/Mac-miller-hurt-feelings-lyrics,/Mac-miller-hurt-feelings-lyrics,Hurt Feelings by Mac Miller,Mac Miller,595869.0,,26.0,complete,1.0,False,False,False
greatest,eminem,3930555.0,https://genius.com/Eminem-greatest-lyrics,/Eminem-greatest-lyrics,Greatest by Eminem,Eminem,1612269.0,,30.0,complete,1.0,False,True,False
come back to earth,mac miller,3835462.0,https://genius.com/Mac-miller-come-back-to-earth-lyrics,/Mac-miller-come-back-to-earth-lyrics,Come Back to Earth by Mac Miller,Mac Miller,759762.0,,10.0,complete,1.0,False,False,False
idol,bts featuring nicki minaj,,,,,,,,,,0.0,False,False,False
feels like summer,childish gambino,3831972.0,https://genius.com/Childish-gambino-feels-like-summer-lyrics,/Childish-gambino-feels-like-summer-lyrics,Feels Like Summer by Childish Gambino,Childish Gambino,699223.0,,8.0,complete,1.0,False,False,False
i'm upset,drake,3745302.0,https://genius.com/Drake-im-upset-lyrics,/Drake-im-upset-lyrics,I'm Upset by Drake,Drake,2057910.0,,14.0,complete,0.9655172413793104,False,False,False
narcos,migos,3465777.0,https://genius.com/Migos-narcos-lyrics,/Migos-narcos-lyrics,Narcos by Migos,Migos,950571.0,,44.0,complete,1.0,False,False,False
normal,eminem,3930567.0,https://genius.com/Eminem-normal-lyrics,/Eminem-normal-lyrics,Normal by Eminem,Eminem,698278.0,,22.0,complete,1.0,False,False,False
stepping stone,eminem,3930565.0,https://genius.com/Eminem-stepping-stone-lyrics,/Eminem-stepping-stone-lyrics,Stepping Stone by Eminem,Eminem,833761.0,,17.0,complete,1.0,False,True,False
