date,rank,song,artist,last-week,peak-rank,weeks-on-board,song_raw,artist_raw,paren_tag,version_type,song_base,artist_canon,artist_key,year,genius_id,genius_url,genius_path,genius_full_title,genius_primary_artist,genius_pageviews,genius_pyongs,genius_annotation_count,genius_lyrics_state,match_score,title_has_spanish_char,title_has_spanish_word,genius_has_spanish_translation_hint
2020-10-10,1,Franchise,Travis Scott Featuring Young Thug & M.I.A.,0.0,1,1,Franchise,Travis Scott Featuring Young Thug & M.I.A.,,none,franchise,travis scott featuring young thug and m.i.a.,travis scott featuring young thug and m.i.a.,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,2,Dynamite,BTS,1.0,1,6,Dynamite,BTS,,none,dynamite,bts,bts,2020,5827731.0,https://genius.com/Bts-dynamite-lyrics,/Bts-dynamite-lyrics,Dynamite by BTS,BTS,4599526.0,,7.0,complete,1.0,False,True,False
2020-10-10,3,WAP,Cardi B Featuring Megan Thee Stallion,2.0,1,8,WAP,Cardi B Featuring Megan Thee Stallion,,none,wap,cardi b featuring megan thee stallion,cardi b featuring megan thee stallion,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,4,Laugh Now Cry Later,Drake Featuring Lil Durk,4.0,2,7,Laugh Now Cry Later,Drake Featuring Lil Durk,,none,laugh now cry later,drake featuring lil durk,drake featuring lil durk,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,5,Mood,24kGoldn Featuring iann dior,5.0,5,8,Mood,24kGoldn Featuring iann dior,,none,mood,24kgoldn featuring iann dior,24kgoldn featuring iann dior,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,6,Blinding Lights,The Weeknd,7.0,1,44,Blinding Lights,The Weeknd,,none,blinding lights,the weeknd,weeknd,2020,5049949.0,https://genius.com/The-weeknd-blinding-lights-lyrics,/The-weeknd-blinding-lights-lyrics,Blinding Lights by The Weeknd,The Weeknd,3040202.0,,11.0,complete,1.0,False,False,False
2020-10-10,7,Rockstar,DaBaby Featuring Roddy Ricch,6.0,1,24,Rockstar,DaBaby Featuring Roddy Ricch,,none,rockstar,dababy featuring roddy ricch,dababy featuring roddy ricch,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,8,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,9.0,7,16,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,Laxed - Siren Beat,other,savage love,jawsh 685 x jason derulo,jawsh 685 x jason derulo,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,9,Watermelon Sugar,Harry Styles,8.0,1,28,Watermelon Sugar,Harry Styles,,none,watermelon sugar,harry styles,harry styles,2020,5007939.0,https://genius.com/Harry-styles-watermelon-sugar-lyrics,/Harry-styles-watermelon-sugar-lyrics,Watermelon Sugar by Harry Styles,Harry Styles,2259838.0,,4.0,complete,1.0,False,True,False
2020-10-10,10,I Hope,Gabby Barrett Featuring Charlie Puth,10.0,10,40,I Hope,Gabby Barrett Featuring Charlie Puth,,none,i hope,gabby barrett featuring charlie puth,gabby barrett featuring charlie puth,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,11,Before You Go,Lewis Capaldi,11.0,9,35,Before You Go,Lewis Capaldi,,none,before you go,lewis capaldi,lewis capaldi,2020,4986655.0,https://genius.com/Lewis-capaldi-before-you-go-lyrics,/Lewis-capaldi-before-you-go-lyrics,Before You Go by Lewis Capaldi,Lewis Capaldi,1663507.0,,10.0,complete,1.0,False,False,False
2020-10-10,12,Holy,Justin Bieber Featuring Chance The Rapper,3.0,3,2,Holy,Justin Bieber Featuring Chance The Rapper,,none,holy,justin bieber featuring chance the rapper,justin bieber featuring chance the rapper,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,13,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",12.0,2,34,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",,none,whats poppin,"jack harlow featuring dababy, tory lanez and lil wayne","jack harlow featuring dababy, tory lanez and lil wayne",2020,,,,,,,,,,0.0,False,False,False
2020-10-10,14,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,16.0,14,7,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,,none,lemonade,internet money and gunna featuring don toliver and nav,internet money and gunna featuring don toliver and nav,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,15,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,15.0,6,13,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,,none,for the night,pop smoke featuring lil baby and dababy,pop smoke featuring lil baby and dababy,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,16,Go Crazy,Chris Brown & Young Thug,13.0,9,21,Go Crazy,Chris Brown & Young Thug,,none,go crazy,chris brown and young thug,chris brown and young thug,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,17,Circles,Post Malone,17.0,1,57,Circles,Post Malone,,none,circles,post malone,post malone,2020,4759464.0,https://genius.com/Post-malone-circles-lyrics,/Post-malone-circles-lyrics,Circles by Post Malone,Post Malone,2299554.0,,5.0,complete,1.0,False,False,False
2020-10-10,18,One Of Them Girls,Lee Brice,22.0,18,18,One Of Them Girls,Lee Brice,,none,one of them girls,lee brice,lee brice,2020,5435870.0,https://genius.com/Lee-brice-one-of-them-girls-lyrics,/Lee-brice-one-of-them-girls-lyrics,One of Them Girls by Lee Brice,Lee Brice,32553.0,,1.0,complete,1.0,False,False,False
2020-10-10,19,Got What I Got,Jason Aldean,21.0,19,18,Got What I Got,Jason Aldean,,none,got what i got,jason aldean,jason aldean,2020,4907581.0,https://genius.com/Jason-aldean-got-what-i-got-lyrics,/Jason-aldean-got-what-i-got-lyrics,Got What I Got by Jason Aldean,Jason Aldean,32232.0,,9.0,complete,1.0,False,False,False
2020-10-10,20,Come & Go,Juice WRLD x Marshmello,19.0,2,12,Come & Go,Juice WRLD x Marshmello,,none,come and go,juice wrld x marshmello,juice wrld x marshmello,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,21,Popstar,DJ Khaled Featuring Drake,14.0,3,11,Popstar,DJ Khaled Featuring Drake,,none,popstar,dj khaled featuring drake,dj khaled featuring drake,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,22,Roses,SAINt JHN,18.0,4,28,Roses,SAINt JHN,,none,roses,saint jhn,saint jhn,2020,2833831.0,https://genius.com/Saint-jhn-roses-lyrics,/Saint-jhn-roses-lyrics,Roses by SAINt JHN,SAINt JHN,820469.0,,14.0,complete,1.0,False,False,False
2020-10-10,23,Be Like That,Kane Brown With Swae Lee & Khalid,27.0,22,12,Be Like That,Kane Brown With Swae Lee & Khalid,,none,be like that,kane brown with swae lee and khalid,kane brown with swae lee and khalid,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,24,Adore You,Harry Styles,23.0,6,43,Adore You,Harry Styles,,none,adore you,harry styles,harry styles,2020,5037350.0,https://genius.com/Harry-styles-adore-you-lyrics,/Harry-styles-adore-you-lyrics,Adore You by Harry Styles,Harry Styles,1620843.0,,4.0,complete,1.0,False,False,False
2020-10-10,25,Break My Heart,Dua Lipa,25.0,13,27,Break My Heart,Dua Lipa,,none,break my heart,dua lipa,dua lipa,2020,5122410.0,https://genius.com/Dua-lipa-break-my-heart-lyrics,/Dua-lipa-break-my-heart-lyrics,Break My Heart by Dua Lipa,Dua Lipa,791422.0,,5.0,complete,1.0,False,False,False
2020-10-10,26,Lovin' On You,Luke Combs,26.0,23,14,Lovin' On You,Luke Combs,,none,lovin' on you,luke combs,luke combs,2020,4571414.0,https://genius.com/Luke-combs-lovin-on-you-lyrics,/Luke-combs-lovin-on-you-lyrics,Lovin’ on You by Luke Combs,Luke Combs,31816.0,,1.0,complete,1.0,False,False,False
2020-10-10,27,Mood Swings,Pop Smoke Featuring Lil Tjay,20.0,17,13,Mood Swings,Pop Smoke Featuring Lil Tjay,,none,mood swings,pop smoke featuring lil tjay,pop smoke featuring lil tjay,2020,5657205.0,https://genius.com/Pop-smoke-mood-swings-lyrics,/Pop-smoke-mood-swings-lyrics,Mood Swings by Pop Smoke (Ft. Lil Tjay),Pop Smoke,1360017.0,,16.0,complete,0.6885245901639344,False,False,False
2020-10-10,28,My Ex's Best Friend,Machine Gun Kelly X blackbear,58.0,28,7,My Ex's Best Friend,Machine Gun Kelly X blackbear,,none,my ex's best friend,machine gun kelly x blackbear,machine gun kelly x blackbear,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,29,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,30.0,11,13,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,,none,the woo,pop smoke featuring 50 cent and roddy ricch,pop smoke featuring 50 cent and roddy ricch,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,30,Tap In,Saweetie,28.0,20,12,Tap In,Saweetie,,none,tap in,saweetie,saweetie,2020,5611726.0,https://genius.com/Saweetie-tap-in-lyrics,/Saweetie-tap-in-lyrics,Tap In by Saweetie,Saweetie,190536.0,,5.0,complete,1.0,False,False,False
2020-10-10,31,If The World Was Ending,JP Saxe Featuring Julia Michaels,31.0,27,27,If The World Was Ending,JP Saxe Featuring Julia Michaels,,none,if the world was ending,jp saxe featuring julia michaels,jp saxe featuring julia michaels,2020,4946130.0,https://genius.com/Jp-saxe-if-the-world-was-ending-lyrics,/Jp-saxe-if-the-world-was-ending-lyrics,If The World Was Ending by JP Saxe (Ft. Julia Michaels),JP Saxe,1161173.0,,16.0,complete,0.7126436781609196,False,False,False
2020-10-10,32,Bang!,AJR,33.0,32,13,Bang!,AJR,,none,bang,ajr,ajr,2020,5226348.0,https://genius.com/Ajr-bang-lyrics,/Ajr-bang-lyrics,Bang! by AJR,AJR,605150.0,,15.0,complete,1.0,False,False,False
2020-10-10,33,Don't Start Now,Dua Lipa,32.0,2,48,Don't Start Now,Dua Lipa,,none,don't start now,dua lipa,dua lipa,2020,4547279.0,https://genius.com/Dua-lipa-dont-start-now-lyrics,/Dua-lipa-dont-start-now-lyrics,Don't Start Now by Dua Lipa,Dua Lipa,1666798.0,,7.0,complete,0.9787234042553191,False,False,False
2020-10-10,34,More Than My Hometown,Morgan Wallen,34.0,34,16,More Than My Hometown,Morgan Wallen,,none,more than my hometown,morgan wallen,morgan wallen,2020,5455300.0,https://genius.com/Morgan-wallen-more-than-my-hometown-lyrics,/Morgan-wallen-more-than-my-hometown-lyrics,More Than My Hometown by Morgan Wallen,Morgan Wallen,112303.0,,10.0,complete,1.0,False,False,False
2020-10-10,35,ily,Surf Mesa Featuring Emilee,37.0,35,19,ily,Surf Mesa Featuring Emilee,,none,ily,surf mesa featuring emilee,surf mesa featuring emilee,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,36,Said Sum,Moneybagg Yo,24.0,24,13,Said Sum,Moneybagg Yo,,none,said sum,moneybagg yo,moneybagg yo,2020,5719172.0,https://genius.com/Moneybagg-yo-said-sum-lyrics,/Moneybagg-yo-said-sum-lyrics,Said Sum by Moneybagg Yo,Moneybagg Yo,391068.0,,7.0,complete,1.0,False,False,False
2020-10-10,37,Kings & Queens,Ava Max,38.0,37,8,Kings & Queens,Ava Max,,none,kings and queens,ava max,ava max,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,38,Rags2Riches,Rod Wave Featuring ATR Son Son,35.0,12,14,Rags2Riches,Rod Wave Featuring ATR Son Son,,none,rags2riches,rod wave featuring atr son son,rod wave featuring atr son son,2020,5405216.0,https://genius.com/Rod-wave-rags2riches-lyrics,/Rod-wave-rags2riches-lyrics,Rags2Riches by Rod Wave (Ft. ATR Son Son),Rod Wave,211477.0,,5.0,complete,0.6451612903225806,False,False,False
2020-10-10,39,Midnight Sky,Miley Cyrus,39.0,14,7,Midnight Sky,Miley Cyrus,,none,midnight sky,miley cyrus,miley cyrus,2020,5837391.0,https://genius.com/Miley-cyrus-midnight-sky-lyrics,/Miley-cyrus-midnight-sky-lyrics,Midnight Sky by Miley Cyrus,Miley Cyrus,688509.0,,7.0,complete,1.0,False,True,False
2020-10-10,40,What You Know Bout Love,Pop Smoke,56.0,40,4,What You Know Bout Love,Pop Smoke,,none,what you know bout love,pop smoke,pop smoke,2020,5561448.0,https://genius.com/Pop-smoke-what-you-know-bout-love-lyrics,/Pop-smoke-what-you-know-bout-love-lyrics,What You Know Bout Love by Pop Smoke,Pop Smoke,596293.0,,1.0,complete,1.0,False,False,False
2020-10-10,41,Life Is Good,Future Featuring Drake,36.0,2,38,Life Is Good,Future Featuring Drake,,none,life is good,future featuring drake,future featuring drake,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,42,Some Girls,Jameson Rodgers,43.0,42,8,Some Girls,Jameson Rodgers,,none,some girls,jameson rodgers,jameson rodgers,2020,3367473.0,https://genius.com/Jameson-rodgers-some-girls-lyrics,/Jameson-rodgers-some-girls-lyrics,Some Girls by Jameson Rodgers,Jameson Rodgers,53932.0,,0.0,complete,1.0,False,False,False
2020-10-10,43,I Should Probably Go To Bed,Dan + Shay,42.0,42,9,I Should Probably Go To Bed,Dan + Shay,,none,i should probably go to bed,dan + shay,dan + shay,2020,5808711.0,https://genius.com/Dan-shay-i-should-probably-go-to-bed-lyrics,/Dan-shay-i-should-probably-go-to-bed-lyrics,I Should Probably Go To Bed by Dan + Shay,Dan + Shay,67583.0,,1.0,complete,1.0,False,False,False
2020-10-10,44,Forget Me Too,Machine Gun Kelly & Halsey,0.0,44,1,Forget Me Too,Machine Gun Kelly & Halsey,,none,forget me too,machine gun kelly and halsey,machine gun kelly and halsey,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,45,Cool Again,Kane Brown,29.0,29,18,Cool Again,Kane Brown,,none,cool again,kane brown,kane brown,2020,5492534.0,https://genius.com/Kane-brown-cool-again-lyrics,/Kane-brown-cool-again-lyrics,Cool Again by Kane Brown,Kane Brown,6110.0,,0.0,complete,1.0,False,False,False
2020-10-10,46,Chasin' You,Morgan Wallen,40.0,16,36,Chasin' You,Morgan Wallen,,none,chasin' you,morgan wallen,morgan wallen,2020,3654392.0,https://genius.com/Morgan-wallen-chasin-you-lyrics,/Morgan-wallen-chasin-you-lyrics,Chasin' You by Morgan Wallen,Morgan Wallen,125378.0,,14.0,complete,1.0,False,True,False
2020-10-10,47,Epidemic,Polo G,0.0,47,1,Epidemic,Polo G,,none,epidemic,polo g,polo g,2020,5986655.0,https://genius.com/Polo-g-epidemic-lyrics,/Polo-g-epidemic-lyrics,Epidemic by Polo G,Polo G,382384.0,,17.0,complete,1.0,False,True,False
2020-10-10,48,Die From A Broken Heart,Maddie & Tae,44.0,22,25,Die From A Broken Heart,Maddie & Tae,,none,die from a broken heart,maddie and tae,maddie and tae,2020,4031698.0,https://genius.com/Maddie-and-tae-die-from-a-broken-heart-lyrics,/Maddie-and-tae-die-from-a-broken-heart-lyrics,Die From a Broken Heart by Maddie & Tae,Maddie & Tae,73673.0,,8.0,complete,0.9444444444444444,False,False,False
2020-10-10,49,We Paid,Lil Baby & 42 Dugg,46.0,10,22,We Paid,Lil Baby & 42 Dugg,,none,we paid,lil baby and 42 dugg,lil baby and 42 dugg,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,50,Bloody Valentine,Machine Gun Kelly,0.0,50,1,Bloody Valentine,Machine Gun Kelly,,none,bloody valentine,machine gun kelly,machine gun kelly,2020,5508773.0,https://genius.com/Mgk-bloody-valentine-lyrics,/Mgk-bloody-valentine-lyrics,bloody valentine by mgk,mgk,584004.0,,10.0,complete,0.7407407407407407,False,False,False
2020-10-10,51,Wishing Well,Juice WRLD,45.0,5,12,Wishing Well,Juice WRLD,,none,wishing well,juice wrld,juice wrld,2020,3703705.0,https://genius.com/Juice-wrld-wishing-well-lyrics,/Juice-wrld-wishing-well-lyrics,Wishing Well by Juice WRLD,Juice WRLD,1920804.0,,16.0,complete,1.0,False,False,False
2020-10-10,52,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,52.0,52,17,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,,none,one beer,hardy featuring lauren alaina and devin dawson,hardy featuring lauren alaina and devin dawson,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,53,Cardigan,Taylor Swift,49.0,1,10,Cardigan,Taylor Swift,,none,cardigan,taylor swift,taylor swift,2020,5793984.0,https://genius.com/Taylor-swift-cardigan-lyrics,/Taylor-swift-cardigan-lyrics,cardigan by Taylor Swift,Taylor Swift,3499255.0,,26.0,complete,1.0,False,False,False
2020-10-10,54,24,Money Man Featuring Lil Baby,60.0,54,7,24,Money Man Featuring Lil Baby,,none,24,money man featuring lil baby,money man featuring lil baby,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,55,Rain On Me,Lady Gaga & Ariana Grande,41.0,1,19,Rain On Me,Lady Gaga & Ariana Grande,,none,rain on me,lady gaga and ariana grande,lady gaga and ariana grande,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,56,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,57.0,56,10,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,,none,happy anywhere,blake shelton featuring gwen stefani,blake shelton featuring gwen stefani,2020,5795463.0,https://genius.com/Blake-shelton-happy-anywhere-lyrics,/Blake-shelton-happy-anywhere-lyrics,Happy Anywhere by Blake Shelton (Ft. Gwen Stefani),Blake Shelton,25854.0,,0.0,complete,0.7088607594936709,False,False,False
2020-10-10,57,Hawai,Maluma & The Weeknd,55.0,55,6,Hawai,Maluma & The Weeknd,,none,hawai,maluma and the weeknd,maluma and the weeknd,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,58,Pretty Heart,Parker McCollum,61.0,58,12,Pretty Heart,Parker McCollum,,none,pretty heart,parker mccollum,parker mccollum,2020,4825706.0,https://genius.com/Parker-mccollum-pretty-heart-lyrics,/Parker-mccollum-pretty-heart-lyrics,Pretty Heart by Parker McCollum,Parker McCollum,43615.0,,2.0,complete,1.0,False,False,False
2020-10-10,59,Breaking Me,Topic & A7S,53.0,53,10,Breaking Me,Topic & A7S,,none,breaking me,topic and a7s,topic and a7s,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,60,Heather,Conan Gray,54.0,46,7,Heather,Conan Gray,,none,heather,conan gray,conan gray,2020,5160928.0,https://genius.com/Conan-gray-heather-lyrics,/Conan-gray-heather-lyrics,Heather by Conan Gray,Conan Gray,1544669.0,,17.0,complete,1.0,False,False,False
2020-10-10,61,7 Summers,Morgan Wallen,59.0,6,7,7 Summers,Morgan Wallen,,none,7 summers,morgan wallen,morgan wallen,2020,5792117.0,https://genius.com/Morgan-wallen-7-summers-lyrics,/Morgan-wallen-7-summers-lyrics,7 Summers by Morgan Wallen,Morgan Wallen,392495.0,,18.0,complete,1.0,False,False,False
2020-10-10,62,I Called Mama,Tim McGraw,67.0,61,9,I Called Mama,Tim McGraw,,none,i called mama,tim mcgraw,tim mcgraw,2020,5545692.0,https://genius.com/Tim-mcgraw-i-called-mama-lyrics,/Tim-mcgraw-i-called-mama-lyrics,I Called Mama by Tim McGraw,Tim McGraw,20600.0,,2.0,complete,1.0,False,False,False
2020-10-10,63,You Broke Me First.,Tate McRae,63.0,63,6,You Broke Me First.,Tate McRae,,none,you broke me first,tate mcrae,tate mcrae,2020,5453929.0,https://genius.com/Tate-mcrae-you-broke-me-first-lyrics,/Tate-mcrae-you-broke-me-first-lyrics,you broke me first by Tate McRae,Tate McRae,481210.0,,11.0,complete,1.0,False,False,False
2020-10-10,64,Starting Over,Chris Stapleton,73.0,57,5,Starting Over,Chris Stapleton,,none,starting over,chris stapleton,chris stapleton,2020,4952361.0,https://genius.com/Chris-stapleton-starting-over-lyrics,/Chris-stapleton-starting-over-lyrics,Starting Over by Chris Stapleton,Chris Stapleton,242547.0,,11.0,complete,1.0,False,False,False
2020-10-10,65,Love You Like I Used To,Russell Dickerson,77.0,65,4,Love You Like I Used To,Russell Dickerson,,none,love you like i used to,russell dickerson,russell dickerson,2020,5240923.0,https://genius.com/Russell-dickerson-love-you-like-i-used-to-lyrics,/Russell-dickerson-love-you-like-i-used-to-lyrics,Love You Like I Used To by Russell Dickerson,Russell Dickerson,19804.0,,0.0,complete,1.0,False,False,False
2020-10-10,66,Ain't Always The Cowboy,Jon Pardi,79.0,66,5,Ain't Always The Cowboy,Jon Pardi,,none,ain't always the cowboy,jon pardi,jon pardi,2020,4591925.0,https://genius.com/Jon-pardi-aint-always-the-cowboy-lyrics,/Jon-pardi-aint-always-the-cowboy-lyrics,Ain’t Always the Cowboy by Jon Pardi,Jon Pardi,11018.0,,3.0,complete,0.9846153846153847,False,False,False
2020-10-10,67,Greece,DJ Khaled Featuring Drake,65.0,8,11,Greece,DJ Khaled Featuring Drake,,none,greece,dj khaled featuring drake,dj khaled featuring drake,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,68,Ice Cream,BLACKPINK X Selena Gomez,66.0,13,5,Ice Cream,BLACKPINK X Selena Gomez,,none,ice cream,blackpink x selena gomez,blackpink x selena gomez,2020,,,,,,,,,,0.0,False,False,False
2020-10-10,69,Everywhere But On,Matt Stell,83.0,69,4,Everywhere But On,Matt Stell,,none,everywhere but on,matt stell,matt stell,2020,4577965.0,https://genius.com/Matt-stell-everywhere-but-on-lyrics,/Matt-stell-everywhere-but-on-lyrics,Everywhere But On by Matt Stell,Matt Stell,,,0.0,complete,1.0,False,False,False
2020-10-10,70,Diamonds,Sam Smith,51.0,51,2,Diamonds,Sam Smith,,none,diamonds,sam smith,sam smith,2020,5926981.0,https://genius.com/Sam-smith-diamonds-lyrics,/Sam-smith-diamonds-lyrics,Diamonds by Sam Smith,Sam Smith,388577.0,,2.0,complete,1.0,False,False,False
2020-10-10,71,Martin & Gina,Polo G,74.0,61,9,Martin & Gina,Polo G,,none,martin and gina,polo g,polo g,2020,5542009.0,https://genius.com/Polo-g-martin-and-gina-lyrics,/Polo-g-martin-and-gina-lyrics,Martin & Gina by Polo G,Polo G,679369.0,,6.0,complete,0.9,False,False,False
2020-10-10,72,The Bigger Picture,Lil Baby,69.0,3,16,The Bigger Picture,Lil Baby,,none,the bigger picture,lil baby,lil baby,2020,5660719.0,https://genius.com/Lil-baby-the-bigger-picture-lyrics,/Lil-baby-the-bigger-picture-lyrics,The Bigger Picture by Lil Baby,Lil Baby,997937.0,,19.0,complete,1.0,False,True,False
